# blastp
# Iteration: 0
# Query: seq5001
# RID: 7M3Z6CKD015
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 100 hits found
seq5001	PJE67556.1	40.678	59	34	1	1	58	7	65	1.99e-05	52.0	66.10
seq5001	MGI5826016.1	44.068	59	32	1	1	58	7	65	2.36e-05	51.6	66.10
seq5001	AIF21258.1	42.105	57	32	1	1	56	48	104	3.44e-05	49.3	63.16
seq5001	UYP45095.1	43.103	58	32	1	1	57	10	67	3.72e-05	51.2	62.07
seq5001	MFA5136237.1	50.000	52	25	1	1	51	3	54	3.80e-05	51.2	67.31
seq5001	MFA6007566.1	46.296	54	28	1	1	53	5	58	3.90e-05	51.2	68.52
seq5001	ACF09680.1	43.860	57	31	1	1	56	216	272	5.59e-05	50.8	63.16
seq5001	MFZ5365743.1	40.678	59	34	1	1	58	7	65	5.78e-05	50.8	62.71
seq5001	MDH7476484.1	42.105	57	32	1	1	56	4	60	7.31e-05	50.4	63.16
seq5001	AIF23009.1	47.170	53	27	1	1	52	32	84	8.28e-05	48.1	64.15
seq5001	PJE57403.1	39.655	58	34	1	1	57	7	64	8.60e-05	47.4	65.52
seq5001	MEJ5222214.1	41.379	58	33	1	1	57	8	65	9.20e-05	50.1	60.34
seq5001	PXF27971.1	43.860	57	31	1	1	56	216	272	1.01e-04	50.1	63.16
seq5001	MCH2406852.1	43.860	57	31	1	1	56	216	272	1.01e-04	50.1	63.16
seq5001	HIC06200.1	43.860	57	31	1	1	56	216	272	1.12e-04	49.7	63.16
seq5001	MFQ5576081.1	41.379	58	33	1	1	57	7	64	1.15e-04	50.1	65.52
seq5001	NWJ90146.1	43.860	57	31	1	1	56	216	272	1.18e-04	49.7	63.16
seq5001	MFP6585819.1	43.860	57	31	1	1	56	240	296	1.40e-04	49.7	63.16
seq5001	MCL5091018.1	45.283	53	28	1	1	52	7	59	1.41e-04	49.7	69.81
seq5001	GIW18250.1	41.379	58	33	1	1	57	8	65	1.41e-04	49.7	60.34
seq5001	WP_158066594.1	41.379	58	33	1	1	57	8	65	1.47e-04	49.7	60.34
seq5001	PIU03369.1	43.103	58	32	1	1	57	7	64	1.89e-04	49.3	68.97
seq5001	AIF14592.1	43.860	57	31	1	1	56	32	88	1.95e-04	47.4	61.40
seq5001	MBC8483262.1	43.860	57	31	1	1	56	29	85	2.00e-04	47.0	61.40
seq5001	WP_141612607.1	41.379	58	33	1	1	57	6	63	2.05e-04	49.3	60.34
seq5001	MCF2139802.1	40.351	57	33	1	1	56	11	67	2.37e-04	48.9	59.65
seq5001	ACF09500.1	43.396	53	29	1	1	52	216	268	2.41e-04	48.9	64.15
seq5001	WP_322818988.1	39.655	58	34	1	1	57	8	65	2.60e-04	48.9	60.34
seq5001	MDO8503685.1	37.288	59	36	1	1	58	7	65	2.70e-04	48.9	66.10
