# blastp
# Iteration: 0
# Query: seq5001
# RID: 7MYAYDV5015
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 100 hits found
seq5001	WP_062537368.1	48.148	54	23	1	3	51	199	252	1.37e-07	57.4	66.67
seq5001	MDY3030553.1	45.283	53	26	1	3	52	4	56	4.33e-07	55.5	73.58
seq5001	MBQ3470854.1	39.623	53	29	1	3	52	4	56	4.37e-07	53.9	73.58
seq5001	MCX7714489.1	43.396	53	27	1	3	52	4	56	5.77e-07	55.1	73.58
seq5001	MBQ9600133.1	39.623	53	29	1	3	52	4	56	6.02e-07	52.8	71.70
seq5001	MDE2280485.1	47.273	55	24	1	2	51	205	259	1.04e-06	55.1	65.45
seq5001	WP_013054296.1	51.020	49	23	1	3	51	7	54	1.16e-06	55.1	71.43
seq5001	HIT84799.1	43.396	53	27	1	3	52	4	56	1.34e-06	54.3	73.58
seq5001	HEX7111011.1	44.444	54	25	1	3	51	199	252	1.37e-06	54.7	64.81
seq5001	MCB1839001.1	42.000	50	29	0	3	52	7	56	1.39e-06	51.6	66.00
seq5001	MDE2086849.1	47.273	55	24	1	2	51	205	259	1.56e-06	54.7	65.45
seq5001	MEO6967865.1	44.444	54	25	1	3	51	206	259	1.73e-06	54.7	66.67
seq5001	NMB36291.1	45.833	48	26	0	3	50	6	53	2.13e-06	51.2	68.75
seq5001	MCI8980309.1	39.623	53	29	1	3	52	4	56	2.25e-06	52.8	73.58
seq5001	WP_192158650.1	48.148	54	23	1	3	51	206	259	2.26e-06	54.3	64.81
seq5001	WP_404613899.1	48.148	54	23	1	3	51	206	259	2.43e-06	54.3	64.81
seq5001	MDD5103040.1	52.000	50	24	0	3	52	6	55	2.69e-06	54.3	68.00
seq5001	MFA5273408.1	52.000	50	24	0	3	52	6	55	2.69e-06	54.3	68.00
seq5001	MBQ2663597.1	39.623	53	29	1	3	52	4	56	2.90e-06	53.5	73.58
seq5001	MEE1224167.1	43.396	53	27	1	3	52	4	56	2.96e-06	53.1	69.81
seq5001	MBQ6559098.1	39.623	53	29	1	3	52	4	56	3.02e-06	53.5	73.58
seq5001	BFI94857.1	46.296	54	24	1	3	51	204	257	3.04e-06	53.9	64.81
seq5001	MBQ2669978.1	39.623	53	29	1	3	52	4	56	3.92e-06	53.1	73.58
seq5001	MBQ7572696.1	41.509	53	28	1	3	52	4	56	3.98e-06	53.1	69.81
seq5001	MEM8652702.1	43.750	48	27	0	5	52	9	56	4.00e-06	50.8	66.67
seq5001	WP_267170428.1	46.296	54	24	1	3	51	206	259	4.02e-06	53.5	66.67
seq5001	WP_077480530.1	46.296	54	24	1	3	51	206	259	4.18e-06	53.5	64.81
seq5001	MCP4362771.1	46.000	50	27	0	3	52	7	56	4.30e-06	53.5	66.00
seq5001	HKE49041.1	43.636	55	26	1	2	51	193	247	4.31e-06	53.5	67.27
seq5001	MGE0151841.1	50.000	50	25	0	3	52	7	56	4.45e-06	53.5	68.00
seq5001	WP_077439152.1	46.296	54	24	1	3	51	211	264	4.75e-06	53.1	64.81
seq5001	MBR5322228.1	46.000	50	27	0	3	52	9	58	4.82e-06	53.5	72.00
seq5001	MDQ2972282.1	44.444	54	25	1	3	51	208	261	4.99e-06	53.1	66.67
seq5001	WP_423255139.1	44.444	54	25	1	3	51	204	257	5.44e-06	53.1	68.52
seq5001	MFL2939581.1	45.098	51	27	1	3	52	7	57	5.47e-06	53.1	78.43
seq5001	WP_311841013.1	46.296	54	24	1	3	51	207	260	5.56e-06	53.1	62.96
seq5001	MBP7999713.1	48.000	50	26	0	3	52	7	56	5.59e-06	53.1	74.00
seq5001	MBQ4117162.1	46.000	50	27	0	3	52	9	58	5.64e-06	53.1	72.00
seq5001	BFZ38535.1	46.296	54	24	1	3	51	207	260	6.02e-06	53.1	62.96
seq5001	MEO8810875.1	44.444	54	25	1	3	51	207	260	6.08e-06	53.1	66.67
seq5001	TAL86029.1	46.296	54	24	1	3	51	208	261	6.10e-06	53.1	66.67
