# blastp
# Iteration: 0
# Query: seq5001
# RID: 1H17KSKY013
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 100 hits found
seq5001	MCL2299658.1	70.492	61	18	0	3	63	8	68	3.97e-23	94.0	85.25
seq5001	XOU02434.1	75.410	61	15	0	3	63	9	69	1.55e-22	99.8	90.16
seq5001	HLO76095.1	71.429	63	18	0	1	63	3	65	1.79e-22	94.4	84.13
seq5001	MBE6536651.1	67.213	61	20	0	3	63	9	69	1.89e-22	99.4	88.52
seq5001	MEF2940355.1	73.770	61	16	0	3	63	8	68	3.50e-22	93.6	81.97
seq5001	MBR2338072.1	72.131	61	17	0	3	63	9	69	6.05e-22	91.7	81.97
seq5001	MBQ8612686.1	68.852	61	19	0	3	63	8	68	6.94e-22	90.9	85.25
seq5001	MBR1383760.1	68.852	61	19	0	3	63	9	69	7.61e-22	90.9	83.61
seq5001	MBQ2670943.1	68.852	61	19	0	3	63	8	68	8.85e-22	93.6	83.61
seq5001	MBC7907484.1	68.254	63	20	0	1	63	3	65	9.21e-22	90.9	82.54
seq5001	MBR2012722.1	65.574	61	21	0	3	63	8	68	1.53e-21	90.1	86.89
seq5001	MEI3406760.1	75.410	61	15	0	3	63	8	68	2.28e-21	96.3	81.97
seq5001	WP_337484403.1	63.934	61	22	0	3	63	8	68	2.31e-21	89.4	83.61
seq5001	MBQ1354644.1	68.852	61	19	0	3	63	8	68	2.41e-21	89.4	81.97
seq5001	HWS43396.1	67.213	61	20	0	3	63	9	69	2.45e-21	89.4	83.61
seq5001	MFR2944354.1	65.079	63	22	0	1	63	7	69	2.49e-21	89.4	76.19
seq5001	MBE6994602.1	72.131	61	17	0	3	63	9	69	2.59e-21	96.3	88.52
seq5001	MDD6848143.1	72.131	61	17	0	3	63	8	68	2.61e-21	96.3	86.89
seq5001	MBX5473230.1	63.492	63	23	0	1	63	5	67	3.11e-21	90.1	87.30
seq5001	WP_203472646.1	68.852	61	19	0	3	63	9	69	3.18e-21	95.9	85.25
seq5001	HPU59026.1	72.131	61	17	0	3	63	9	69	3.28e-21	91.7	83.61
seq5001	MBR1762647.1	67.213	61	20	0	3	63	9	69	3.32e-21	92.0	85.25
seq5001	MBR1659454.1	70.492	61	18	0	3	63	7	67	3.35e-21	95.9	85.25
seq5001	MCD8375266.1	68.852	61	19	0	3	63	8	68	3.65e-21	89.7	81.97
seq5001	HIW16467.1	68.966	58	18	0	1	58	4	61	3.78e-21	89.7	87.93
seq5001	MBQ8410660.1	67.213	61	20	0	3	63	8	68	3.93e-21	90.5	85.25
seq5001	NJS16249.1	62.295	61	23	0	3	63	11	71	4.63e-21	89.7	85.25
seq5001	WP_024724295.1	67.213	61	20	0	3	63	5	65	5.00e-21	90.9	80.33
seq5001	MCI9588434.1	68.852	61	19	0	3	63	9	69	5.55e-21	89.7	83.61
