# blastp
# Iteration: 0
# Query: seq5001
# RID: 23EZU2A0016
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 100 hits found
seq5001	MFK7989374.1	77.419	62	14	0	1	62	5	66	1.78e-22	94.0	83.87
seq5001	WP_006059051.1	70.968	62	18	0	1	62	6	67	5.06e-22	92.0	83.87
seq5001	HBK5525802.1	66.129	62	21	0	1	62	6	67	2.20e-21	89.4	83.87
seq5001	HFU2061897.1	66.129	62	21	0	1	62	6	67	2.21e-21	89.4	83.87
seq5001	HFQ0682862.1	66.129	62	21	0	1	62	6	67	3.46e-21	89.0	83.87
seq5001	MCZ1526699.1	66.129	62	21	0	1	62	6	67	3.47e-21	89.0	83.87
seq5001	HFQ0648915.1	66.129	62	21	0	1	62	6	67	3.51e-21	89.0	83.87
seq5001	HFL7446089.1	66.129	62	21	0	1	62	6	67	4.25e-21	89.0	83.87
seq5001	HAP7495758.1	66.129	62	21	0	1	62	6	67	4.54e-21	88.6	83.87
seq5001	MBR3203512.1	69.355	62	19	0	1	62	6	67	4.66e-21	90.9	82.26
seq5001	HAQ0165863.1	66.129	62	21	0	1	62	6	67	5.50e-21	88.6	83.87
seq5001	HFU4935141.1	66.129	62	21	0	1	62	6	67	6.16e-21	88.6	83.87
seq5001	HEN1943520.1	66.129	62	21	0	1	62	6	67	6.69e-21	88.6	83.87
seq5001	MEJ2385854.1	74.194	62	16	0	1	62	5	66	7.07e-21	94.4	85.48
seq5001	WP_228180517.1	67.742	62	20	0	1	62	6	67	7.41e-21	88.2	82.26
seq5001	HCT4607370.1	66.129	62	21	0	1	62	6	67	8.32e-21	88.6	83.87
seq5001	WP_181414995.1	66.129	62	21	0	1	62	6	67	8.41e-21	88.6	83.87
seq5001	NTK68145.1	66.129	62	21	0	1	62	6	67	8.94e-21	88.2	83.87
seq5001	HFD0537498.1	66.129	62	21	0	1	62	6	67	9.03e-21	88.6	83.87
seq5001	WP_251845615.1	66.129	62	21	0	1	62	6	67	9.28e-21	88.6	83.87
seq5001	HBK5642746.1	66.129	62	21	0	1	62	6	67	9.54e-21	88.6	83.87
